date,spy,vix,sp20vol,,,,,
5/6/2019,292.82,15.44,0.070454911,,,,,
5/7/2019,287.93,19.32,0.093182758,,,,,
5/8/2019,287.53,19.4,0.09076226,,,,,
5/9/2019,286.66,19.1,0.090425493,,,,,
5/10/2019,288.1,16.04,0.091539507,,,,,
5/13/2019,280.86,20.55,0.121702678,,,,,
5/14/2019,283.4,18.06,0.126433057,,,,,
5/15/2019,285.06,16.44,0.128787118,,,,,
5/16/2019,287.7,15.29,0.13327965,,,,,
5/17/2019,285.84,15.96,0.13442593,,,,,
5/20/2019,283.95,16.31,0.135888216,,,,,
5/21/2019,286.51,14.95,0.135556734,,,,,
5/22/2019,285.63,14.75,0.135639163,,,,,
5/23/2019,282.14,16.92,0.140803035,,,,,
5/24/2019,282.78,15.85,0.139265719,,,,,
5/28/2019,280.15,17.5,0.140591314,,,,,
5/29/2019,278.27,17.9,0.140869828,,,,,
5/30/2019,279.03,17.3,0.140742484,,,,,
5/31/2019,275.27,18.71,0.145928172,,,,,
6/3/2019,274.57,18.86,0.138262487,,,,,
6/4/2019,280.53,16.97,0.164012524,,,,,
6/5/2019,282.96,16.09,0.158756275,,,,,
6/6/2019,284.8,15.93,0.160708635,,,,,
6/7/2019,287.65,16.3,0.165088406,,,,,
6/10/2019,288.97,15.94,0.165395377,,,,,
6/11/2019,288.9,15.99,0.138441072,,,,,
6/12/2019,288.39,15.91,0.136609804,,,,,
6/13/2019,289.58,15.82,0.135900993,,,,,
6/14/2019,289.26,15.28,0.132619925,,,,,
6/17/2019,289.37,15.35,0.130683174,,,,,
6/18/2019,292.4,15.15,0.131542464,,,,,
6/19/2019,293.06,14.33,0.129018819,,,,,
6/20/2019,295.86,14.75,0.131413799,,,,,
6/21/2019,294,15.4,0.121847393,,,,,
6/24/2019,293.64,15.26,0.122638758,,,,,
6/25/2019,290.76,16.28,0.123965478,,,,,
6/26/2019,290.47,16.21,0.120104609,,,,,
6/27/2019,291.5,15.82,0.120217362,,,,,
6/28/2019,293,15.08,0.105507499,,,,,
7/1/2019,295.66,14.06,0.103965397,,,,,
7/2/2019,296.43,12.93,0.080673187,,,,,
7/3/2019,298.8,12.57,0.080271917,,,,,
7/5/2019,298.46,13.28,0.081013948,,,,,
7/8/2019,296.82,13.96,0.079288634,,,,,
7/9/2019,297.19,14.09,0.078560209,,,,,
7/10/2019,298.61,13.03,0.078877045,,,,,
7/11/2019,299.31,12.93,0.077977291,,,,,
7/12/2019,300.65,12.39,0.079971037,,,,,
7/15/2019,300.75,12.68,0.079123139,,,,,
7/16/2019,299.71,12.86,0.081485833,,,,,
7/17/2019,297.74,13.97,0.081369053,,,,,
7/18/2019,298.83,13.53,0.08157558,,,,,
7/19/2019,297.17,14.45,0.079340643,,,,,
7/22/2019,297.9,13.53,0.079540216,,,,,
7/23/2019,300.03,12.61,0.082003849,,,,,
7/24/2019,301.44,12.07,0.0728116,,,,,
7/25/2019,300,12.74,0.076308687,,,,,
7/26/2019,302.01,12.16,0.078738814,,,,,
7/29/2019,301.46,12.83,0.078058369,,,,,
7/30/2019,300.72,13.94,0.075468532,,,,,
7/31/2019,297.43,16.12,0.085617528,,,,,
8/1/2019,294.84,17.87,0.086603794,,,,,
8/2/2019,292.62,17.61,0.089662818,,,,,
8/5/2019,283.82,24.59,0.135778432,,,,,
8/6/2019,287.8,20.17,0.145820342,,,,,
8/7/2019,287.97,19.49,0.14432799,,,,,
8/8/2019,293.62,16.91,0.161790982,,,,,
8/9/2019,291.62,17.97,0.160011454,,,,,
8/12/2019,288.07,21.09,0.1640182,,,,,
8/13/2019,292.55,17.52,0.174530144,,,,,
8/14/2019,283.9,22.1,0.200439787,,,,,
8/15/2019,284.65,21.18,0.20003697,,,,,
8/16/2019,288.85,18.47,0.208145028,,,,,
8/19/2019,292.33,16.88,0.213197879,,,,,
8/20/2019,290.09,17.5,0.212473451,,,,,
8/21/2019,292.45,15.8,0.21425836,,,,,
8/22/2019,292.36,16.68,0.213818952,,,,,
8/23/2019,284.85,19.87,0.228166362,,,,,
8/26/2019,288,19.32,0.23345842,,,,,
8/27/2019,286.87,20.31,0.233478436,,,,,
8/28/2019,288.89,19.35,0.233217467,,,,,
8/29/2019,292.58,17.88,0.236612543,,,,,
8/30/2019,292.45,18.98,0.235217196,,,,,
9/3/2019,290.74,19.66,0.209391315,,,,,
9/4/2019,294.04,17.33,0.207893951,,,,,
9/5/2019,297.82,16.27,0.212174941,,,,,
9/6/2019,298.05,15,0.2023206,,,,,
9/9/2019,298.2,15.27,0.200480957,,,,,
9/10/2019,298.13,15.2,0.194531012,,,,,
9/11/2019,300.25,14.61,0.18960023,,,,,
9/12/2019,301.29,14.22,0.151188034,,,,,
9/13/2019,301.09,13.74,0.151742809,,,,,
9/16/2019,300.16,14.67,0.146578427,,,,,
9/17/2019,300.92,14.44,0.141595611,,,,,
9/18/2019,301.1,13.95,0.137342465,,,,,
9/19/2019,301.08,14.05,0.135339039,,,,,
9/20/2019,298.28,15.32,0.137063356,,,,,
9/23/2019,298.21,14.91,0.092671339,,,,,
9/24/2019,295.87,17.05,0.094664211,,,,,
9/25/2019,297.62,15.96,0.094289056,,,,,
9/26/2019,297,16.07,0.093925888,,,,,
9/27/2019,295.4,17.22,0.087096275,,,,,
9/30/2019,296.77,16.24,0.088483972,,,,,
10/1/2019,293.24,18.56,0.096406277,,,,,
10/2/2019,288.06,20.56,0.109063986,,,,,
10/3/2019,290.42,19.12,0.101804374,,,,,
10/4/2019,294.35,17.04,0.115331182,,,,,
10/7/2019,293.08,17.86,0.116210969,,,,,
10/8/2019,288.53,20.28,0.127579147,,,,,
10/9/2019,291.27,18.64,0.129428827,,,,,
10/10/2019,293.24,17.57,0.131550952,,,,,
10/11/2019,296.28,15.58,0.138408246,,,,,
10/14/2019,295.95,14.57,0.138119674,,,,,
10/15/2019,298.88,13.54,0.142705604,,,,,
10/16/2019,298.4,13.68,0.142844868,,,,,
10/17/2019,299.28,13.79,0.143243747,,,,,
10/18/2019,297.97,14.25,0.142846428,,,,,
10/21/2019,299.99,14,0.144948435,,,,,
10/22/2019,299.01,14.46,0.142085513,,,,,
10/23/2019,299.88,14.01,0.140828463,,,,,
10/24/2019,300.37,13.71,0.140529704,,,,,
10/25/2019,301.6,12.65,0.139248166,,,,,
10/28/2019,303.3,13.11,0.139465271,,,,,
10/29/2019,303.21,13.2,0.130591817,,,,,
10/30/2019,304.14,12.33,0.108260356,,,,,
10/31/2019,303.33,13.22,0.108205003,,,,,
11/1/2019,306.14,12.3,0.102532362,,,,,
11/4/2019,307.37,12.83,0.099826692,,,,,
11/5/2019,307.03,13.1,0.075783659,,,,,
11/6/2019,307.1,12.62,0.072699329,,,,,
11/7/2019,308.18,12.73,0.07132378,,,,,
11/8/2019,308.94,12.07,0.063921012,,,,,
11/11/2019,308.35,12.69,0.064360724,,,,,
11/12/2019,309,12.68,0.057097749,,,,,
11/13/2019,309.1,13,0.055631158,,,,,
11/14/2019,309.55,13.05,0.055573549,,,,,
11/15/2019,311.79,12.05,0.055493892,,,,,
11/18/2019,312.02,12.46,0.05293976,,,,,
11/19/2019,311.93,12.86,0.049833564,,,,,
11/20/2019,310.77,12.78,0.053767844,,,,,
11/21/2019,310.3,13.13,0.055007399,,,,,
11/22/2019,311.02,12.34,0.054252213,,,,,
11/25/2019,313.37,11.87,0.056584049,,,,,
11/26/2019,313.99,11.54,0.05592172,,,,,
11/27/2019,315.42,11.75,0.056358238,,,,,
11/29/2019,314.31,12.62,0.05756039,,,,,
12/2/2019,311.64,14.91,0.060473801,,,,,
12/3/2019,309.55,15.96,0.064799776,,,,,
12/4/2019,311.46,14.8,0.067996721,,,,,
12/5/2019,312.02,14.52,0.06806766,,,,,
12/6/2019,314.87,13.62,0.074169196,,,,,
12/9/2019,313.88,15.86,0.075330479,,,,,
12/10/2019,313.53,15.68,0.074986729,,,,,
12/11/2019,314.42,14.99,0.075332943,,,,,
12/12/2019,317.13,13.94,0.08021036,,,,,
12/13/2019,317.32,12.63,0.080302464,,,,,
12/16/2019,319.5,12.14,0.079733258,,,,,
12/17/2019,319.57,12.29,0.079753191,,,,,
12/18/2019,319.59,12.58,0.079709316,,,,,
12/19/2019,320.9,12.5,0.078343125,,,,,
12/20/2019,320.73,12.51,0.078310063,,,,,
12/23/2019,321.22,12.61,0.078381158,,,,,
12/24/2019,321.23,12.67,0.075675709,,,,,
12/26/2019,322.94,12.65,0.076780405,,,,,
12/27/2019,322.86,13.43,0.076323048,,,,,
12/30/2019,321.08,14.82,0.078210868,,,,,
12/31/2019,321.86,13.78,0.069019398,,,,,
1/2/2020,324.87,12.47,0.064980761,,,,,
1/3/2020,322.41,14.02,0.071826206,,,,,
1/6/2020,323.64,13.85,0.07202521,,,,,
1/7/2020,322.73,13.79,0.068814441,,,,,
1/8/2020,324.45,13.45,0.067604126,,,,,
1/9/2020,326.65,12.54,0.068723659,,,,,
1/10/2020,325.71,12.56,0.070978243,,,,,
1/13/2020,327.95,12.32,0.06920129,,,,,
1/14/2020,327.45,12.39,0.069970859,,,,,
1/15/2020,328.19,12.42,0.067051414,,,,,
1/16/2020,330.92,12.32,0.07110401,,,,,
1/17/2020,331.95,12.1,0.070852511,,,,,
1/21/2020,331.3,12.85,0.072242329,,,,,
1/22/2020,331.34,12.91,0.071422927,,,,,
1/23/2020,331.72,12.98,0.071394816,,,,,
1/24/2020,328.77,14.56,0.080595026,,,,,
1/27/2020,323.5,18.23,0.098789078,,,,,
1/28/2020,326.89,16.28,0.104943297,,,,,
1/29/2020,326.62,16.39,0.102414031,,,,,
1/30/2020,327.68,15.49,0.102467991,,,,,
1/31/2020,321.73,18.84,0.117690018,,,,,
2/3/2020,324.12,17.97,0.118031246,,,,,
2/4/2020,329.06,16.05,0.128768707,,,,,
2/5/2020,332.86,15.15,0.133119765,,,,,
2/6/2020,333.98,14.96,0.132705166,,,,,
2/7/2020,332.2,15.47,0.133319456,,,,,
2/10/2020,334.68,15.04,0.134473442,,,,,
2/11/2020,335.26,15.18,0.132836976,,,,,
2/12/2020,337.42,13.74,0.13378391,,,,,
2/13/2020,337.06,14.15,0.134224798,,,,,
2/14/2020,337.6,13.68,0.131647958,,,,,
2/18/2020,336.73,14.83,0.131879079,,,,,
2/19/2020,338.34,14.38,0.132029144,,,,,
2/20/2020,336.95,15.56,0.133124948,,,,,
2/21/2020,333.48,17.08,0.139033865,,,,,
2/24/2020,322.42,25.03,0.181351078,,,,,
2/25/2020,312.65,27.85,0.203074172,,,,,
2/26/2020,311.5,27.56,0.198307387,,,,,
2/27/2020,297.51,39.16,0.247302381,,,,,
2/28/2020,296.26,40.11,0.245883259,,,,,
3/2/2020,309.09,33.42,0.300728396,,,,,
3/3/2020,300.24,36.82,0.312316871,,,,,
3/4/2020,312.86,31.99,0.346979975,,,,,
3/5/2020,302.46,39.62,0.360246951,,,,,
3/6/2020,297.46,41.94,0.36153513,,,,,
3/9/2020,274.23,54.46,0.439296987,,,,,
3/10/2020,288.42,47.3,0.483430666,,,,,
3/11/2020,274.36,53.9,0.504136214,,,,,
3/12/2020,248.11,75.47,0.583829979,,,,,
3/13/2020,269.32,57.83,0.697214471,,,,,
3/16/2020,239.85,82.69,0.796602757,,,,,
3/17/2020,252.8,75.91,0.840402357,,,,,
3/18/2020,240,76.45,0.848614232,,,,,
3/19/2020,240.51,72,0.850737751,,,,,
3/20/2020,228.8,66.04,0.856257925,,,,,
3/23/2020,222.95,61.59,0.855305337,,,,,
3/24/2020,243.15,61.67,0.938627167,,,,,
3/25/2020,246.79,63.95,0.941656531,,,,,
3/26/2020,261.2,61,0.965701425,,,,,
3/27/2020,253.42,65.54,0.971240897,,,,,
3/30/2020,261.65,57.08,0.963377316,,,,,
3/31/2020,257.75,53.54,0.960704037,,,,,
4/1/2020,246.15,57.06,0.952425327,,,,,
4/2/2020,251.83,50.91,0.95485512,,,,,
4/3/2020,248.19,46.8,0.954617134,,,,,
4/6/2020,264.86,45.24,0.955903789,,,,,
4/7/2020,265.13,46.7,0.938070598,,,,,
4/8/2020,274.03,43.35,0.929668605,,,,,
4/9/2020,278.2,41.67,0.856668414,,,,,
4/13/2020,275.66,41.17,0.796050506,,,,,
4/14/2020,283.79,37.76,0.657342887,,,,,
4/15/2020,277.76,40.84,0.638276597,,,,,
4/16/2020,279.1,40.11,0.601264167,,,,,
4/17/2020,286.64,38.15,0.604549736,,,,,
4/20/2020,281.59,43.83,0.581297872,,,,,
4/21/2020,273.04,45.41,0.582580906,,,,,
4/22/2020,279.1,41.98,0.496472715,,,,,
4/23/2020,279.08,41.38,0.49692436,,,,,
4/24/2020,282.97,35.93,0.452507016,,,,,
4/27/2020,287.05,33.29,0.430897504,,,,,
4/28/2020,285.73,33.57,0.420617969,,,,,
4/29/2020,293.21,31.23,0.42003535,,,,,
4/30/2020,290.48,34.15,0.380284795,,,,,
5/1/2020,282.79,37.19,0.397421644,,,,,
5/4/2020,283.57,35.97,0.389636823,,,,,
5/5/2020,286.19,33.61,0.310018866,,,,,
5/6/2020,284.25,34.12,0.311864407,,,,,
5/7/2020,287.68,31.44,0.292337458,,,,,
5/8/2020,292.44,27.98,0.293753755,,,,,
5/11/2020,292.5,27.57,0.290093987,,,,,
5/12/2020,286.67,33.04,0.282601524,,,,,
5/13/2020,281.6,35.28,0.278186763,,,,,
5/14/2020,284.97,32.61,0.280281964,,,,,
5/15/2020,286.28,31.89,0.263728385,,,,,
5/18/2020,295,29.3,0.277365785,,,,,
5/19/2020,291.97,30.53,0.253668947,,,,,
5/20/2020,296.93,27.99,0.248183769,,,,,
5/21/2020,294.88,29.53,0.250906969,,,,,
5/22/2020,295.44,28.16,0.247410584,,,,,
5/26/2020,299.08,28.01,0.245924815,,,,,
5/27/2020,303.53,27.62,0.248342824,,,,,
5/28/2020,302.97,28.59,0.232668984,,,,,
5/29/2020,304.32,27.51,0.229314694,,,,,
6/1/2020,305.55,28.23,0.199259574,,,,,
6/2/2020,308.08,26.84,0.19984529,,,,,
6/3/2020,312.18,25.66,0.202012699,,,,,
6/4/2020,311.36,25.81,0.199724124,,,,,
6/5/2020,319.34,24.52,0.212935959,,,,,
6/8/2020,323.2,25.81,0.210111444,,,,,
6/9/2020,320.79,27.57,0.214408257,,,,,
6/10/2020,319,27.57,0.196802057,,,,,
6/11/2020,300.61,40.79,0.292469094,,,,,
6/12/2020,304.21,36.09,0.293092316,,,,,
6/15/2020,307.05,34.4,0.293614794,,,,,
6/16/2020,312.96,33.67,0.280906576,,,,,
6/17/2020,311.66,33.47,0.27757746,,,,,
6/18/2020,311.78,32.94,0.273159359,,,,,
6/19/2020,308.64,35.12,0.272201299,,,,,
6/22/2020,310.62,31.77,0.272545367,,,,,
6/23/2020,312.05,31.37,0.270331655,,,,,
6/24/2020,304.09,33.84,0.283807055,,,,,
6/25/2020,307.35,32.22,0.286064028,,,,,
6/26/2020,300.05,34.73,0.299255017,,,,,
6/29/2020,304.46,31.78,0.303754892,,,,,
6/30/2020,308.36,30.43,0.307346577,,,,,
7/1/2020,310.52,28.62,0.303959832,,,,,
7/2/2020,312.23,27.68,0.304068869,,,,,
7/6/2020,317.05,27.94,0.294527143,,,,,
7/7/2020,313.78,29.43,0.29324917,,,,,
7/8/2020,316.18,28.08,0.293829711,,,,,
7/9/2020,314.38,29.26,0.293905093,,,,,
7/10/2020,317.59,27.29,0.198381944,,,,,
7/13/2020,314.84,32.19,0.199319469,,,,,
7/14/2020,318.92,29.52,0.202285972,,,,,
7/15/2020,321.85,27.76,0.194289874,,,,,
7/16/2020,320.79,28,0.194221137,,,,,
7/17/2020,321.72,25.68,0.194217938,,,,,
7/20/2020,324.32,24.46,0.1934762,,,,,
7/21/2020,325.01,24.84,0.192912121,,,,,
7/22/2020,326.86,24.32,0.193182215,,,,,
7/23/2020,322.96,26.08,0.171776506,,,,,
7/24/2020,320.88,25.84,0.172035891,,,,,
7/27/2020,323.22,24.74,0.141664545,,,,,
7/28/2020,321.17,25.44,0.139865879,,,,,
7/29/2020,325.12,24.1,0.136628314,,,,,
7/30/2020,323.96,24.76,0.138040034,,,,,
7/31/2020,326.52,24.46,0.1392227,,,,,
8/3/2020,328.79,24.28,0.131107551,,,,,
8/4/2020,330.06,23.76,0.122390522,,,,,
8/5/2020,332.11,22.99,0.121686678,,,,,
8/6/2020,334.33,22.65,0.118527322,,,,,
8/7/2020,334.57,22.21,0.115482638,,,,,
8/10/2020,335.57,22.13,0.106537629,,,,,
8/11/2020,332.8,24.03,0.106336486,,,,,
8/12/2020,337.44,22.28,0.111896487,,,,,
8/13/2020,336.83,22.13,0.111069499,,,,,
8/14/2020,336.84,22.05,0.111432674,,,,,
8/17/2020,337.91,21.35,0.109082431,,,,,
8/18/2020,338.64,21.51,0.109081604,,,,,
8/19/2020,337.23,22.54,0.110421977,,,,,
8/20/2020,338.28,22.72,0.097638901,,,,,
8/21/2020,339.48,22.54,0.092396317,,,,,
8/24/2020,342.92,22.37,0.094608229,,,,,
8/25/2020,344.12,22.03,0.087892598,,,,,
8/26/2020,347.57,23.27,0.085166309,,,,,
8/27/2020,348.33,24.47,0.081308622,,,,,
8/28/2020,350.58,22.96,0.080746145,,,,,
8/31/2020,349.31,26.41,0.081948876,,,,,
9/1/2020,352.6,26.12,0.083470725,,,,,
9/2/2020,357.7,26.57,0.093431146,,,,,
9/3/2020,345.39,33.6,0.165727859,,,,,
9/4/2020,342.57,30.75,0.169296085,,,,,
9/8/2020,333.21,31.46,0.19776452,,,,,
9/9/2020,339.79,28.81,0.208302941,,,,,
9/10/2020,333.89,29.71,0.212399529,,,,,
9/11/2020,334.06,26.87,0.212351974,,,,,
9/14/2020,338.46,25.85,0.217420862,,,,,
9/15/2020,340.17,25.59,0.217979459,,,,,
9/16/2020,338.82,26.04,0.218550902,,,,,
9/17/2020,335.84,26.46,0.220086574,,,,,
9/18/2020,330.65,25.83,0.223074466,,,,,
9/21/2020,326.97,27.78,0.22555971,,,,,
9/22/2020,330.3,26.86,0.225891582,,,,,
9/23/2020,322.64,28.58,0.238017427,,,,,
9/24/2020,323.5,28.51,0.234066618,,,,,
9/25/2020,328.73,26.38,0.243450849,,,,,
9/28/2020,334.19,26.19,0.25040959,,,,,
9/29/2020,332.37,26.27,0.250586915,,,,,
9/30/2020,334.89,26.37,0.250978486,,,,,
10/1/2020,337.04,26.7,0.244050854,,,,,
10/2/2020,333.84,27.63,0.214119981,,,,,
10/5/2020,339.76,27.96,0.223218939,,,,,
10/6/2020,334.93,29.48,0.205281294,,,,,
10/7/2020,340.76,28.06,0.202011302,,,,,
10/8/2020,343.78,26.36,0.192007766,,,,,
10/9/2020,346.85,25,0.193597338,,,,,
10/12/2020,352.43,25.07,0.196700648,,,,,
10/13/2020,350.13,26.07,0.198641437,,,,,
10/14/2020,347.93,26.4,0.19960906,,,,,
10/15/2020,347.5,26.97,0.19651116,,,,,
10/16/2020,347.29,27.41,0.190516397,,,,,
10/19/2020,342.01,29.18,0.195848036,,,,,
10/20/2020,343.38,29.35,0.193672103,,,,,
10/21/2020,342.73,28.65,0.169360987,,,,,
10/22/2020,344.61,28.11,0.169537595,,,,,
10/23/2020,345.78,27.55,0.162656629,,,,,
10/26/2020,339.39,32.46,0.170646893,,,,,
10/27/2020,338.22,33.35,0.169985861,,,,,
10/28/2020,326.66,40.28,0.21038427,,,,,
10/29/2020,329.98,37.59,0.214437624,,,,,
10/30/2020,326.54,38.02,0.215985265,,,,,
11/2/2020,330.2,37.13,0.210219677,,,,,
11/3/2020,336.03,35.55,0.215112746,,,,,
11/4/2020,343.54,29.57,0.220650429,,,,,
11/5/2020,350.24,27.58,0.229429151,,,,,
11/6/2020,350.16,24.86,0.227604024,,,,,
11/9/2020,354.56,25.75,0.223828418,,,,,
11/10/2020,354.04,24.8,0.222574339,,,,,
11/11/2020,356.67,23.45,0.222223063,,,,,
11/12/2020,353.21,25.35,0.225639556,,,,,
11/13/2020,358.1,23.1,0.230090314,,,,,
11/16/2020,362.57,22.45,0.222589053,,,,,
11/17/2020,360.62,22.71,0.22413127,,,,,
11/18/2020,356.28,23.84,0.229122441,,,,,
11/19/2020,357.78,23.11,0.228929006,,,,,
11/20/2020,355.33,23.7,0.230903692,,,,,
11/23/2020,357.46,22.66,0.218761367,,,,,
11/24/2020,363.22,21.64,0.222753449,,,,,
11/25/2020,362.66,21.25,0.170817079,,,,,
11/27/2020,363.67,20.84,0.16922201,,,,,
11/30/2020,362.06,20.57,0.161150387,,,,,
12/1/2020,366.02,20.77,0.160576159,,,,,
12/2/2020,366.79,21.17,0.153763446,,,,,
12/3/2020,366.69,21.28,0.139414587,,,,,
12/4/2020,369.85,20.79,0.127559221,,,,,
12/7/2020,369.09,21.3,0.12819537,,,,,
12/8/2020,370.17,20.68,0.123597159,,,,,
12/9/2020,366.85,22.27,0.12817507,,,,,
12/10/2020,366.73,22.52,0.126676733,,,,,
12/11/2020,366.3,23.31,0.119939049,,,,,
12/14/2020,364.66,24.72,0.113213007,,,,,
12/15/2020,369.59,22.89,0.114895846,,,,,
12/16/2020,370.17,22.5,0.11289002,,,,,
12/17/2020,372.24,21.93,0.103072485,,,,,
12/18/2020,369.18,21.57,0.104729179,,,,,
12/21/2020,367.86,25.16,0.102066086,,,,,
12/22/2020,367.24,24.23,0.102007659,,,,,
12/23/2020,367.57,23.31,0.086120828,,,,,
12/24/2020,369,21.53,0.086190584,,,,,
12/28/2020,372.17,21.7,0.090359047,,,,,
12/29/2020,371.46,23.08,0.088673973,,,,,
12/30/2020,371.99,22.77,0.080737985,,,,,
12/31/2020,373.88,22.75,0.083030267,,,,,
1/4/2021,368.79,26.97,0.100441583,,,,,
1/5/2021,371.33,25.34,0.098683955,,,,,
1/6/2021,373.55,25.07,0.100014936,,,,,
1/7/2021,379.1,22.37,0.111712084,,,,,
1/8/2021,381.26,21.56,0.106914217,,,,,
1/11/2021,378.69,24.08,0.110664596,,,,,
1/12/2021,378.77,23.33,0.110209925,,,,,
1/13/2021,379.79,22.21,0.107724534,,,,,
1/14/2021,378.46,23.25,0.101815894,,,,,
1/15/2021,375.7,24.34,0.106218618,,,,,
1/19/2021,378.65,23.24,0.107976672,,,,,
1/20/2021,383.89,21.58,0.115709136,,,,,
1/21/2021,384.24,21.32,0.11384924,,,,,
1/22/2021,382.88,21.91,0.11435493,,,,,
1/25/2021,384.39,23.19,0.114366164,,,,,
1/26/2021,383.79,23.02,0.114987667,,,,,
1/27/2021,374.41,37.21,0.148218767,,,,,
1/28/2021,377.63,30.21,0.151633031,,,,,
1/29/2021,370.07,33.09,0.167618928,,,,,
2/1/2021,376.23,30.24,0.175925196,,,,,
2/2/2021,381.55,25.56,0.172787622,,,,,
2/3/2021,381.85,22.91,0.171632219,,,,,
2/4/2021,386.19,21.77,0.174286295,,,,,
2/5/2021,387.71,20.87,0.167517646,,,,,
2/8/2021,390.51,21.24,0.168310806,,,,,
2/9/2021,390.25,21.63,0.166066557,,,,,
2/10/2021,390.08,21.99,0.166154456,,,,,
2/11/2021,390.71,21.25,0.166128934,,,,,
2/12/2021,392.64,19.97,0.165339706,,,,,
2/16/2021,392.3,21.46,0.162175584,,,,,
2/17/2021,392.39,21.5,0.160833208,,,,,
2/18/2021,390.72,22.49,0.155516754,,,,,
2/19/2021,390.03,22.05,0.155805577,,,,,
2/22/2021,387.03,23.45,0.158195646,,,,,
2/23/2021,387.5,23.11,0.157800775,,,,,
2/24/2021,391.77,21.34,0.162298575,,,,,
2/25/2021,382.33,28.89,0.159717349,,,,,
2/26/2021,380.36,27.95,0.157554694,,,,,
3/1/2021,389.58,23.35,0.160438848,,,,,
3/2/2021,386.54,24.1,0.156246961,,,,,
3/3/2021,381.42,26.67,0.156745716,,,,,
3/4/2021,376.7,28.57,0.163676875,,,,,
3/5/2021,383.63,24.66,0.174338736,,,,,
3/8/2021,381.72,25.47,0.174458742,,,,,
3/9/2021,387.17,24.03,0.180218377,,,,,
3/10/2021,389.58,22.56,0.181650018,,,,,
3/11/2021,393.53,21.91,0.185417228,,,,,
3/12/2021,394.06,20.69,0.185374875,,,,,
3/15/2021,396.41,20.03,0.186029848,,,,,
3/16/2021,395.91,19.79,0.18613975,,,,,
3/17/2021,397.26,19.23,0.186311274,,,,,
3/18/2021,391.48,21.58,0.193490276,,,,,
3/19/2021,389.48,20.95,0.193374396,,,,,
3/22/2021,392.59,18.88,0.19248668,,,,,
3/23/2021,389.5,20.3,0.194833133,,,,,
3/24/2021,387.52,21.2,0.191464284,,,,,
3/25/2021,389.7,19.81,0.169709074,,,,,
3/26/2021,395.98,18.86,0.176772879,,,,,
3/29/2021,395.78,20.74,0.157356963,,,,,
3/30/2021,394.73,19.61,0.154564801,,,,,
3/31/2021,396.33,19.4,0.145244582,,,,,
4/1/2021,400.61,17.33,0.13709949,,,,,
4/5/2021,406.36,17.91,0.130159947,,,,,
4/6/2021,406.12,18.12,0.127316665,,,,,
4/7/2021,406.59,17.16,0.120676519,,,,,
4/8/2021,408.52,16.95,0.120164537,,,,,
4/9/2021,411.49,16.69,0.118195488,,,,,
4/12/2021,411.64,16.91,0.118458655,,,,,
4/13/2021,412.86,16.65,0.11750396,,,,,
4/14/2021,411.45,16.99,0.118895011,,,,,
4/15/2021,415.87,16.57,0.123171067,,,,,
4/16/2021,417.26,16.25,0.105073429,,,,,
4/19/2021,415.21,17.29,0.108690902,,,,,
4/20/2021,412.17,18.68,0.113103648,,,,,
4/21/2021,416.07,17.5,0.109018241,,,,,
4/22/2021,412.27,18.71,0.11371109,,,,,
4/23/2021,416.74,17.33,0.116883841,,,,,
4/26/2021,417.61,17.64,0.105923547,,,,,
4/27/2021,417.52,17.56,0.105662067,,,,,
4/28/2021,417.4,17.28,0.104280795,,,,,
4/29/2021,420.06,17.61,0.105207367,,,,,
4/30/2021,417.3,18.61,0.105566921,,,,,
5/3/2021,418.2,18.31,0.094900497,,,,,
5/4/2021,415.62,19.48,0.099253631,,,,,
5/5/2021,415.75,19.15,0.099243886,,,,,
5/6/2021,419.07,18.39,0.101852189,,,,,
5/7/2021,422.12,16.69,0.101568505,,,,,
5/10/2021,417.94,19.66,0.109695996,,,,,
5/11/2021,414.21,21.84,0.114149658,,,,,
5/12/2021,405.41,27.59,0.137041442,,,,,
5/13/2021,410.28,23.13,0.138322261,,,,,
5/14/2021,416.58,18.81,0.148411592,,,,,
5/17/2021,415.52,19.72,0.147443177,,,,,
5/18/2021,411.94,21.34,0.148619913,,,,,
5/19/2021,410.86,22.18,0.144707476,,,,,
5/20/2021,415.28,20.67,0.146211804,,,,,
5/21/2021,414.94,20.15,0.140762012,,,,,
5/24/2021,419.17,18.4,0.145209125,,,,,
5/25/2021,418.24,18.84,0.145431371,,,,,
5/26/2021,419.07,17.36,0.145528351,,,,,
5/27/2021,419.29,16.74,0.143519274,,,,,
5/28/2021,420.04,16.76,0.141051058,,,,,
6/1/2021,419.67,17.9,0.140777284,,,,,
6/2/2021,420.33,17.48,0.138233804,,,,,
6/3/2021,418.77,18.04,0.139014409,,,,,
6/4/2021,422.6,16.42,0.139533043,,,,,
6/7/2021,422.19,16.42,0.137088307,,,,,
6/8/2021,422.28,17.07,0.131471613,,,,,
6/9/2021,421.65,17.89,0.127318981,,,,,
6/10/2021,423.61,16.1,0.096767848,,,,,
6/11/2021,424.31,15.65,0.089221759,,,,,
6/14/2021,425.26,16.39,0.074198637,,,,,
6/15/2021,424.48,17.02,0.073896031,,,,,
6/16/2021,422.11,18.15,0.069240631,,,,,
6/17/2021,421.97,17.75,0.067828403,,,,,
6/18/2021,414.92,20.7,0.076431893,,,,,
6/21/2021,420.86,17.89,0.090831081,,,,,
6/22/2021,423.11,16.66,0.085947369,,,,,
6/23/2021,422.6,16.32,0.085588125,,,,,
