date,year,month_day,spy,vix,sp20vol,next_20_vix,next_20_move,last_20_move,imp_v_hist,vol_diff_p,spy_50_ma,spy_v_ma
7/27/2015,2015,7/27,206.79,15.6,0.135192577,4.394802124588286,9.088011313436116,3.030000000000001,-5.257234418314884,-63.43774235101078,210.2222,0.9836734655045947
7/28/2015,2015,7/28,209.33,13.44,0.120370958,3.786291061183754,7.925843078375952,3.910000000000025,-6.998594716897825,-64.15670302662103,210.16,0.9960506280928817
7/29/2015,2015,7/29,210.77,12.5,0.122400913,3.5214760613688187,7.4222150945470595,4.920000000000016,-5.65188103604272,-53.461451342232756,210.1134,1.0031249791779107
7/30/2015,2015,7/30,210.82,12.13,0.120487556,3.417240369952302,7.2042261479334435,3.319999999999993,-6.085651271352441,-64.70207214558347,210.0692,1.0035740603572536
7/31/2015,2015,7/31,210.5,12.12,0.120922064,3.4144231891032066,7.1873608130622495,3.1899999999999977,-6.615860285086557,-67.46843308738984,210.0216,1.0022778609438268
8/3/2015,2015,8/3,209.79,12.56,0.120434882,3.5383791464633894,7.423165611365545,3.069999999999993,-6.836073303375063,-69.00891093795937,209.94740000000002,0.999250288405572
8/4/2015,2015,8/4,209.38,13.0,0.119149501,3.6623351038235716,7.668197240385795,1.3599999999999852,-8.069222060080659,-85.57675287171725,209.8752,0.9976405025462751
8/5/2015,2015,8/5,210.07,12.51,0.101111561,3.524293242217914,7.403482813927171,5.539999999999992,-5.788052661626001,-51.09486011866052,209.8626,1.0009882656557196
8/6/2015,2015,8/6,208.35,13.77,0.105982669,3.879258029203891,8.082434103846307,3.4499999999999886,-8.077489331671805,-70.07154029176928,209.77560000000003,0.9932041667381715
8/7/2015,2015,8/7,207.95,13.39,0.097430527,3.772205156938279,7.844300623853151,0.46999999999999886,-9.367281127657172,-95.22225710640097,209.68540000000002,0.9917237919282886
8/10/2015,2015,8/10,210.57,12.23,0.100202045,3.4454121784432528,7.255004424147956,0.799999999999983,-7.414344371333927,-90.26093911046887,209.674,1.0042733004568998
8/11/2015,2015,8/11,208.67,13.71,0.104432777,3.862354944109321,8.059576061872919,2.0100000000000193,-5.9254113514118,-74.67050023005534,209.616,0.9954869857262804
8/12/2015,2015,8/12,208.92,13.61,0.104569241,3.8341831356183698,8.010375406933898,1.6900000000000261,-6.159709047647218,-78.47053961182725,209.5672,0.996911730461637
8/13/2015,2015,8/13,208.66,13.49,0.099633029,3.8003769654292294,7.92986657606463,3.640000000000015,-3.602839555523465,-49.743467709096144,209.502,0.995980945289305
8/14/2015,2015,8/14,209.42,12.83,0.100891951,3.614443029388956,7.56936659214635,3.0600000000000023,-4.093205312447819,-57.221974396917275,209.4878,0.9996763534678391
8/17/2015,2015,8/17,210.59,13.02,0.103024993,3.667969465521762,7.724376897442278,2.0,-5.336579839686693,-72.73934116846728,209.50420000000003,1.0051827123274855
8/18/2015,2015,8/18,209.98,13.79,0.102413626,3.8848923909020807,8.157497042416189,1.7700000000000102,-5.5196949074056185,-75.71914843511681,209.53419999999997,1.0021275763097386
8/19/2015,2015,8/19,208.32,15.25,0.105899523,4.296200794869959,8.949845495873099,3.0500000000000114,-4.167066294807437,-57.73906078437394,209.5316,0.9942175786373034
8/20/2015,2015,8/20,203.97,19.139999,0.127304424,5.392083863449851,10.99823345627866,6.210000000000008,-1.2743344957057676,-17.026690835864326,209.39199999999997,0.9741059830366013
8/21/2015,2015,8/21,197.83,28.030001,0.164204255,7.896558201731524,15.621761090485474,10.169999999999987,2.1187225077542475,26.315358150241487,209.116,0.9460299546663096
8/24/2015,2015,8/24,189.5,40.74,0.209824571,11.477194779213255,21.749284106609117,17.289999999999992,8.201988686563876,90.25064344316665,208.7058,0.907976682967124
8/25/2015,2015,8/25,187.27,36.02,0.202503404,10.14748541844039,19.00319594311332,22.060000000000002,14.13415692162405,178.3300121117237,208.26899999999998,0.8991736648276989
8/26/2015,2015,8/26,194.46,30.32,0.254079653,8.541692334456208,16.610174913583542,16.310000000000002,8.887784905452943,119.74572000726045,207.9532,0.9351142468593895
8/27/2015,2015,8/27,199.27,26.1,0.273103764,7.352842016138094,14.65200828555838,11.549999999999983,4.345773852066539,60.322562934995304,207.7268,0.9592888351430823
8/28/2015,2015,8/28,199.28,26.05,0.27337017,7.338756111892619,14.624673179779611,11.219999999999999,4.032639186937749,56.10737086704851,207.45680000000002,0.9605855291318481
8/31/2015,2015,8/31,197.67,28.43,0.274125999,8.009245153977242,15.831874895866813,12.120000000000005,4.69683438863446,63.27266067515962,207.194,0.9540334179561184
9/1/2015,2015,9/1,191.77,31.4,0.289911977,8.845947866158474,16.963874222932105,17.609999999999985,9.941802759614191,129.64980487531133,206.7916,0.9273587515160191
9/2/2015,2015,9/2,195.41,26.09,0.299903805,7.350024835288999,14.362683530638233,14.659999999999997,7.256517186072825,98.01491228455505,206.459,0.9464833211436653
9/3/2015,2015,9/3,195.55,25.61,0.299918393,7.214800154532436,14.108541702188178,12.799999999999983,4.717565896153676,58.368133108671536,206.16,0.9485351183546761
9/4/2015,2015,9/4,192.59,27.8,0.303032159,7.831762760484254,15.083191900416626,15.359999999999985,7.515699376146834,95.81095545080083,205.81459999999998,0.935745083196236
9/8/2015,2015,9/8,197.43,24.9,0.314820908,7.014780314246687,13.849280774417236,13.139999999999986,5.88499557585203,81.11636095305589,205.5668,0.9604177328245612
9/9/2015,2015,9/9,194.79,26.23,0.316371708,7.38946536717633,14.393939588722771,13.879999999999995,5.820423938127076,72.2174949829123,205.35420000000002,0.9485562019184413
9/10/2015,2015,9/10,195.85,24.370001,0.31751993,6.865470010962734,13.446023016470514,13.069999999999993,5.059624593066095,63.163389180067774,205.15419999999997,0.9546477722610603
9/11/2015,2015,9/11,196.74,23.200001,0.318620318,6.535859851618613,12.85865067207446,11.919999999999987,3.990133423935357,50.31778764070389,204.93900000000002,0.9599929735189495
9/14/2015,2015,9/14,196.01,24.25,0.317639266,6.831663559055508,13.3907437421047,13.409999999999997,5.840633407853646,77.16145514624219,204.713,0.9574868230156365
9/15/2015,2015,9/15,198.46,22.540001,0.321453702,6.349925915578339,12.602062972056771,12.129999999999995,4.405623102557717,57.03532027310219,204.5478,0.9702377634958675
9/16/2015,2015,9/16,200.18,21.35,0.32406371,6.014681112817943,12.04018865163896,9.799999999999983,1.642502957583794,20.134888790560897,204.39100000000002,0.9793973315850502
9/17/2015,2015,9/17,199.73,21.14,0.323301227,5.955520314986947,11.894960725123429,8.590000000000003,-0.35984549587309544,-4.020689474907979,204.295,0.9776548618419443
9/18/2015,2015,9/18,195.45,22.280001,0.319889797,6.276679213501867,12.267769522789399,8.52000000000001,-2.47823345627865,-22.53301374380154,204.10600000000002,0.9575906636747571
9/21/2015,2015,9/21,196.46,20.139999,0.299937359,5.673801948359356,11.14675130774679,1.3700000000000045,-14.25176109048547,-91.23018210261574,203.8856,0.9635795759975202
9/22/2015,2015,9/22,193.91,22.440001,0.266147022,6.321754107087388,12.258513389053155,4.409999999999997,-17.33928410660912,-79.7234705363939,203.5684,0.9525545222146463
9/23/2015,2015,9/23,193.6,22.129999,0.260660408,6.234420937329273,12.069838934669471,6.329999999999984,-12.673195943113335,-66.68981355057831,203.2268,0.952630263331411
9/24/2015,2015,9/24,192.9,23.469999,0.221226538,6.6119231711080095,12.754399797067352,1.5600000000000023,-15.05017491358354,-90.60816633108266,202.87259999999998,0.9508430413964233
9/25/2015,2015,9/25,192.85,23.620001,0.20156244,6.654181447280605,12.832588921080646,6.420000000000016,-8.232008285558365,-56.18348096125614,202.4836,0.952422813501933
9/28/2015,2015,9/28,188.01,27.63,0.218984616,7.783870686049637,14.634455276841923,11.27000000000001,-3.354673179779601,-22.938448870213694,201.9942,0.930769299316515
9/29/2015,2015,9/29,188.12,26.83,0.218315075,7.558496218122032,14.219043085531169,9.549999999999983,-6.28187489586683,-39.67865421616503,201.5048,0.9335757758624113
9/30/2015,2015,9/30,191.63,24.5,0.205291535,6.902093080282885,13.226480969746092,0.14000000000001478,-16.82387422293209,-99.17471682376211,201.10240000000002,0.9528976282729593
10/1/2015,2015,10/1,192.13,22.55,0.194127696,6.35274281470935,12.205524769901073,3.280000000000001,-11.082683530638231,-77.16304203874463,200.71759999999998,0.9572155107474383
10/2/2015,2015,10/2,195.0,20.94,0.201175446,5.8991766980050455,11.50339456110984,0.5500000000000114,-13.558541702188167,-96.10165237761811,200.414,0.972985919147365
10/5/2015,2015,10/5,198.47,19.54,0.2024072,5.504771379131737,10.925319756162759,5.8799999999999955,-9.20319190041663,-61.016209043673456,200.2234,0.9912427818127152
10/6/2015,2015,10/6,197.79,19.4,0.183277474,5.465330847244407,10.809877882764713,0.3599999999999852,-13.489280774417251,-97.40058703506837,200.0434,0.9887354444085633
10/7/2015,2015,10/7,199.41,18.4,0.177128719,5.183612762334901,10.336642209372025,4.6200000000000045,-9.773939588722767,-67.9031583290815,199.845,0.9978233130676274
10/8/2015,2015,10/8,201.21,17.42,0.178589636,4.907529039123586,9.874439179620568,5.360000000000014,-8.0860230164705,-60.13691190745131,199.65380000000002,1.0077944922661126
10/9/2015,2015,10/9,201.33,17.08,0.178282937,4.811744890254354,9.687485987549092,4.590000000000003,-8.268650672074457,-64.30418620852457,199.46400000000003,1.0093550715918662
10/12/2015,2015,10/12,201.52,16.17,0.177099001,4.555381432986705,9.180004663754808,5.510000000000019,-7.880743742104681,-58.852173515389964,199.28440000000003,1.0112181384995513
10/13/2015,2015,10/13,200.25,17.67,0.174412768,4.977958560350963,9.968362017102804,1.789999999999992,-10.81206297205678,-85.79597638919077,199.0936,1.005808323321292
10/14/2015,2015,10/14,199.29,18.030001,0.172741628,5.079377352636469,10.122691126069219,0.8900000000000148,-11.150188651638945,-92.60808924386026,198.8918,1.002002093600641
10/15/2015,2015,10/15,202.35,16.049999,0.18017728,4.521574981079478,9.149406974214324,2.6200000000000045,-9.274960725123425,-77.9738659038505,198.7374,1.018177756174731
10/16/2015,2015,10/16,203.27,15.05,0.168805395,4.239857177888058,8.618357685493056,7.820000000000022,-4.447769522789377,-36.255731039998054,198.63580000000002,1.0233301348498105
10/19/2015,2015,10/19,203.37,14.98,0.168606642,4.220136911944393,8.582492437821312,6.909999999999997,-4.236751307746793,-38.00884392928304,198.5442,1.0243059228121496
10/20/2015,2015,10/20,203.11,15.75,0.160828489,4.437059837324711,9.012112235590221,9.200000000000017,-3.0585133890531377,-24.950116641259196,198.395,1.0237657199022152
10/21/2015,2015,10/21,201.85,16.7,0.162720293,4.704692017988742,9.496420838310275,8.25,-3.8198389346694714,-31.64780371424299,198.2586,1.0181147249097895
10/22/2015,2015,10/22,205.26,14.45,0.169197493,4.070826326942354,8.355778118681876,12.359999999999985,-0.3943997970673667,-3.092264656452528,198.18540000000002,1.0356968777720255
10/23/2015,2015,10/23,207.51,14.46,0.170916402,4.07364350779145,8.453217643018037,14.659999999999997,1.8274110789193507,14.240392879081352,198.1624,1.0471714109235657
10/26/2015,2015,10/26,207.0,15.29,0.133597593,4.307469518266339,8.916461902811323,18.99000000000001,4.355544723158086,29.76226064287103,198.11399999999998,1.0448529634452892
10/27/2015,2015,10/27,206.6,15.43,0.135614861,4.34691005015367,8.980716163617481,18.47999999999999,4.260956914468821,29.966551819542843,198.03419999999997,1.043254144991118
10/28/2015,2015,10/28,208.95,14.33,0.127602818,4.037020156753214,8.43535361753584,17.319999999999993,4.093519030253901,30.94941912075714,198.0136,1.0552305498208203
10/29/2015,2015,10/29,208.83,14.61,0.128473107,4.115901220527875,8.595236518828363,16.700000000000017,4.494475230098944,36.82328547792027,198.02380000000002,1.054570208227496
10/30/2015,2015,10/30,207.93,15.07,0.126357007,4.245491539586248,8.827650558261686,12.930000000000007,1.4266054388901672,12.401603990122801,198.10300000000004,1.0496055082457103
11/2/2015,2015,11/2,210.39,14.15,0.117976974,3.986310901469503,8.386799505601687,11.919999999999987,0.9946802438372284,9.104358188474517,198.3542,1.0606783219110056
11/3/2015,2015,11/3,211.0,14.54,0.115480273,4.09618095458421,8.642941814172683,13.210000000000008,2.400122117235295,22.203045614993055,198.78419999999997,1.0614525701740885
11/4/2015,2015,11/4,210.36,15.51,0.116370672,4.369447496946431,9.191569754576513,10.950000000000017,0.6133577906279921,5.933820463204898,199.246,1.0557802916997079
11/5/2015,2015,11/5,210.15,15.05,0.114697988,4.239857177888058,8.910059859331753,8.939999999999998,-0.9344391796205702,-9.463212670843314,199.5598,1.0530678022327142
11/6/2015,2015,11/6,210.04,14.33,0.114935231,4.037020156753214,8.47935713724445,8.70999999999998,-0.9774859875491124,-10.090192530914967,199.77519999999996,1.0513817530904739
11/9/2015,2015,11/9,208.08,16.52,0.122465718,4.653982762705031,9.684007332636629,6.560000000000002,-2.6200046637548056,-28.540341314850387,199.9512,1.0406539195563718
11/10/2015,2015,11/10,208.56,15.29,0.118438611,4.307469518266339,8.983658427296277,8.310000000000002,-1.6583620171028013,-16.636253922736106,200.169,1.0419195779566266
11/11/2015,2015,11/11,207.74,16.06,0.117443226,4.524392443646658,9.398972862431567,8.450000000000017,-1.6726911260692017,-16.524174305402628,200.4884,1.0361696736569297
11/12/2015,2015,11/12,204.84,18.37,0.12021338,5.175161219787617,10.600800242612955,2.490000000000009,-6.659406974214315,-72.78512140712999,200.67700000000002,1.0207447789233444
11/13/2015,2015,11/13,202.54,20.08,0.126150065,5.65689914498287,11.457483528248305,0.7300000000000182,-7.8883576854930375,-91.52970871435518,200.8168,1.0085809553782352
11/16/2015,2015,11/16,205.62,18.16,0.137118397,5.11600042195662,10.519520067627202,2.25,-6.332492437821312,-73.78383941144295,201.0774,1.0225913006633267
11/17/2015,2015,11/17,205.47,18.84,0.137103414,5.307568719695084,10.905461448357489,2.359999999999985,-6.652112235590236,-73.81302031858878,201.2382,1.0210288106333687
11/18/2015,2015,11/18,208.73,16.85,0.145566204,4.746949730725168,9.908308172942643,6.8799999999999955,-2.6164208383102796,-27.551652173576446,201.51699999999997,1.0357935062550556
11/19/2015,2015,11/19,208.55,16.99,0.134505174,4.786390262612498,9.982016892678365,3.2900000000000205,-5.065778118681855,-60.62604878599842,201.77100000000002,1.0335974941889567
11/20/2015,2015,11/20,209.31,15.47,0.129520599,4.35817877355005,9.12210399091761,1.8000000000000114,-6.653217643018026,-78.70633318560387,202.02239999999998,1.0360732275232847
11/23/2015,2015,11/23,209.07,15.62,0.129384455,4.400436486286476,9.199992561879135,2.069999999999993,-6.846461902811329,-76.78451360457974,202.2836,1.0335489382233656
11/24/2015,2015,11/24,209.35,15.93,0.128933623,4.487769092608422,9.395144595375733,2.75,-6.2307161636174815,-69.37883404955218,202.5014,1.0338200130962059
11/25/2015,2015,11/25,209.32,15.19,0.121891011,4.279297709775388,8.957425966101843,0.37000000000000455,-8.065353617535836,-95.61369900094253,202.68419999999998,1.0327396018041861
11/27/2015,2015,11/27,209.56,15.12,0.121897063,4.2595774438317235,8.92637049129376,0.7299999999999898,-7.8652365188283735,-91.50692365008359,202.88080000000002,1.0329217944724192
11/30/2015,2015,11/30,208.69,16.129999,0.121809302,4.544112427872239,9.483108225726575,0.7599999999999909,-8.067650558261695,-91.390687760191,203.14559999999997,1.027292739788605
12/1/2015,2015,12/1,210.68,14.67,0.120338248,4.132804305622446,8.70699211108537,0.29000000000002046,-8.096799505601666,-96.54218513502887,203.43,1.0356387946713856
12/2/2015,2015,12/2,208.53,15.91,0.125932111,4.482134730910233,9.34659555436711,2.469999999999999,-6.172941814172685,-71.42176757513631,203.72240000000002,1.0235987795156545
12/3/2015,2015,12/3,205.61,18.110001,0.134742744,5.10191479942923,10.490047019106441,4.75,-4.441569754576513,-48.32221125629864,203.96259999999998,1.0080769709740904
12/4/2015,2015,12/4,209.62,14.81,0.155320177,4.172244837509777,8.745859628387995,0.5300000000000011,-8.380059859331752,-94.05166734716246,204.297,1.0260552039432786
12/7/2015,2015,12/7,208.35,15.84,0.157209424,4.462414464966567,9.297440537757844,1.6899999999999977,-6.789357137244453,-80.06924378055858,204.607,1.0182936067680968
12/8/2015,2015,12/8,206.95,17.6,0.155013178,4.958238294407297,10.2610741502759,1.1300000000000239,-8.554007332636605,-88.33127690649566,204.98579999999998,1.0095821271522223
12/9/2015,2015,12/9,205.34,19.610001,0.157031016,5.524491926793488,11.34399172247775,3.219999999999999,-5.763658427296278,-64.15714125755012,205.3302,1.0000477280010442
12/10/2015,2015,12/10,205.87,19.34,0.15710219,5.448427762149836,11.216678233937868,1.8700000000000045,-7.528972862431562,-80.10420896655057,205.615,1.0012401818933443
12/11/2015,2015,12/11,201.88,24.389999,0.16430511,6.8711038092247545,13.871384370062934,2.960000000000008,-7.640800242612947,-72.07757968967815,205.81,0.9809047179437345
12/14/2015,2015,12/14,202.9,22.73,0.160593107,6.403452069993061,12.992604250015921,0.36000000000001364,-11.097483528248292,-96.8579487885587,205.96800000000002,0.9851044822496698
12/15/2015,2015,12/15,205.03,20.950001,0.155980848,5.901994160572226,12.100858627421236,0.5900000000000034,-9.929520067627198,-94.39137911038668,206.0992,0.9948122069372419
12/16/2015,2015,12/16,208.03,17.860001,0.16436241,5.0314852782018535,10.466998824243317,2.5600000000000023,-8.345461448357486,-76.5255233616403,206.304,1.0083662944004963
12/17/2015,2015,12/17,204.86,18.940001,0.162485379,5.335740809904119,10.930798623169581,3.869999999999976,-6.038308172942667,-60.94186885942775,206.41299999999998,0.9924762490734597
12/18/2015,2015,12/18,200.02,20.700001,0.173137594,5.831564639344849,11.664295591617567,8.530000000000001,-1.4520168926783636,-14.546327744079383,206.3892,0.9691398580933499
12/21/2015,2015,12/21,201.67,18.700001,0.175399389,5.268128469525838,10.624234684492755,7.640000000000015,-1.4821039909175955,-16.247391965639142,206.396,0.977102269423826
12/22/2015,2015,12/22,203.5,16.6,0.179260066,4.676520209497792,9.516718626328007,5.569999999999993,-3.629992561879142,-39.45647279020953,206.43559999999997,0.9857795845290251
12/23/2015,2015,12/23,206.02,15.57,0.185475471,4.386350582041001,9.036759469120872,3.329999999999984,-6.065144595375749,-64.5561601932236,206.551,0.9974292063461325
12/24/2015,2015,12/24,205.68,15.74,0.185506353,4.434242656475617,9.12035029583905,3.6399999999999864,-5.317425966101856,-59.363325873135096,206.67880000000002,0.9951673804957256
12/28/2015,2015,12/28,205.21,16.91,0.185529433,4.763852815819738,9.775902363343684,4.349999999999994,-4.5763704912937655,-51.267987316426975,206.736,0.9926186053711014
12/29/2015,2015,12/29,207.4,16.08,0.1891597,4.530026805344848,9.395275594285215,1.289999999999992,-8.193108225726583,-86.39686514912515,206.8186,1.002811159151063
12/30/2015,2015,12/30,205.93,17.290001,0.186428211,4.870905969803435,10.030656663616215,4.75,-3.95699211108537,-45.446143290373456,206.8698,0.995457045929372
12/31/2015,2015,12/31,203.87,18.209999,0.185369804,5.130086044484011,10.458706418889554,4.659999999999997,-4.686595554367113,-50.14227401952088,206.885,0.9854266863233198
1/4/2016,2016,1/4,201.02,20.700001,0.186300441,5.831564639344849,11.722611238011016,4.590000000000003,-5.900047019106438,-56.244238070240925,206.8684,0.9717288865771669
1/5/2016,2016,1/5,201.36,19.34,0.1689141,5.448427762149836,10.970954141864912,8.259999999999991,-0.48585962838800434,-5.5553101585459155,206.79039999999998,0.9737395933273499
1/6/2016,2016,1/6,198.82,20.59,0.17278026,5.800575368286719,11.532703947227652,9.530000000000001,0.23255946224215762,2.5013277718497924,206.61660000000003,0.9622653746117202
1/7/2016,2016,1/7,194.05,24.99,0.188680364,7.040134941888542,13.661381854734719,12.899999999999977,2.6389258497240764,25.717832373846754,206.35760000000002,0.9403579029800695
1/8/2016,2016,1/8,191.92,27.01,0.190042514,7.609205473405744,14.603587144560304,13.420000000000016,2.0760082775222664,18.300509453023697,206.06400000000002,0.931361130522556
1/11/2016,2016,1/11,192.11,24.299999,0.189585436,6.845749181582899,13.15136875273891,13.759999999999991,2.543321766062123,22.674464872914808,205.7272,0.9338094330744793
1/12/2016,2016,1/12,193.66,22.469999,0.183134554,6.330205086198505,12.259075169932023,8.219999999999999,-5.651384370062935,-40.74131477648106,205.4238,0.9427339967423444
1/13/2016,2016,1/13,188.83,25.219999,0.198745904,7.104929819699644,13.416238978538841,14.069999999999993,1.0773957499840723,8.292377180523697,205.0418,0.9209341704959673
1/14/2016,2016,1/14,191.93,23.950001,0.205443116,6.747148415300742,12.949801953486714,13.099999999999994,0.9991413725787588,8.256780806567292,204.67260000000002,0.9377415443005072
1/15/2016,2016,1/15,187.81,27.02,0.204641729,7.612022654254839,14.296139746956014,20.22,9.753001175756681,93.17858289204257,204.2088,0.9196959190789036
1/19/2016,2016,1/19,188.06,26.05,0.201738987,7.338756111892619,13.801264744025259,16.80000000000001,5.86920137683043,53.69416800333067,203.7628,0.9229358842732824
1/20/2016,2016,1/20,185.65,27.59,0.197321386,7.772601962653257,14.429835543665773,14.370000000000005,2.705704408382438,23.196466405797075,203.2728,0.9133046821807935
1/21/2016,2016,1/21,186.69,26.690001,0.195532724,7.519055967952787,14.037325586571058,14.97999999999999,4.3557653155072344,40.99839136521481,202.8058,0.9205358032166733
1/22/2016,2016,1/22,190.52,22.34,0.209135572,6.293582016878353,11.990532458556638,12.97999999999999,3.4632813736719825,36.39154954199037,202.45460000000003,0.941050487368526
1/25/2016,2016,1/25,187.64,24.15,0.204909001,6.803491750564557,12.766071920759334,18.380000000000024,9.343240530879152,103.39149296609635,202.03619999999998,0.9287444527267886
1/26/2016,2016,1/26,190.2,22.5,0.215383602,6.338656910463874,12.056125443702287,15.480000000000018,6.359649704160969,69.73032282611352,201.68540000000002,0.9430528932684268
1/27/2016,2016,1/27,188.13,23.110001,0.216678371,6.510505223976757,12.248213477867473,17.080000000000013,7.304097636656328,74.71532923696348,201.35119999999998,0.9343376150725698
1/28/2016,2016,1/28,189.11,22.42,0.212734168,6.316119463671114,11.944413517748446,18.289999999999992,8.894724405714777,94.67230967790978,201.0826,0.9404592938424309
1/29/2016,2016,1/29,193.72,20.200001,0.236411212,5.690705596890097,11.024034882295496,12.210000000000008,2.179343336383793,21.726826163723008,200.84459999999999,0.9645268033096235
2/1/2016,2016,2/1,193.65,19.98,0.235308873,5.62872733649192,10.900030487116602,10.219999999999999,-0.23870641888955468,-2.2823703938990496,200.6082,0.9653144786703634
2/2/2016,2016,2/2,190.16,21.98,0.238087871,6.192163506310932,11.775018123600866,10.860000000000014,-0.8626112380110023,-7.358524653738856,200.23680000000002,0.9496755841084156
2/3/2016,2016,2/3,191.3,21.65,0.239101155,6.099196538290794,11.66776297775029,10.060000000000002,-0.9109541418649094,-8.303326493624917,199.8918,0.9570177466009112
2/4/2016,2016,2/4,191.6,21.84,0.236142832,6.1527229744236,11.788617218995618,7.219999999999999,-4.312703947227654,-37.39542753340499,199.53760000000003,0.960220028706369
2/5/2016,2016,2/5,187.95,23.379999,0.230381877,6.5865685434661545,12.379455577444638,6.100000000000023,-7.561381854734696,-55.34858724495791,199.11520000000002,0.9439259283068293
2/8/2016,2016,2/8,185.42,26.0,0.23244665,7.324670207647143,13.581403499019332,6.5,-8.103587144560304,-55.490387836517364,198.6366,0.9334634201350607
2/9/2016,2016,2/9,185.43,26.54,0.232286813,7.476797973498276,13.864226482257855,6.680000000000007,-6.471368752738902,-49.20680785709984,198.1588,0.9357646493620267
2/10/2016,2016,2/10,185.27,26.29,0.229626835,7.4063684522708995,13.721778831522297,8.389999999999986,-3.869075169932037,-31.560905829354592,197.673,0.9372549614767824
2/11/2016,2016,2/11,182.86,28.139999,0.217020256,7.9275466276354,14.496311763294093,5.969999999999999,-7.446238978538842,-55.50168710061104,197.1564,0.927487010312625
2/12/2016,2016,2/12,186.63,25.4,0.220373472,7.15563935670144,13.354569731411896,5.300000000000011,-7.649801953486703,-59.07273316583043,196.6754,0.9489239630375735
2/16/2016,2016,2/16,189.78,24.110001,0.215549915,6.792223308886263,12.89028139560435,1.9699999999999989,-12.326139746956015,-86.22005635878413,196.3004,0.9667835623360931
2/17/2016,2016,2/17,192.88,22.309999,0.22289864,6.285130192612984,12.122759115511924,4.819999999999993,-8.981264744025266,-65.07566451772739,196.0458,0.9838517326053401
2/18/2016,2016,2/18,192.09,21.639999,0.218828279,6.096379075723615,11.710534566557492,6.439999999999998,-7.989835543665775,-55.37024673280529,195.6952,0.9815774735404854
2/19/2016,2016,2/19,192.0,20.530001,0.21848779,5.7836725649102325,11.104651324627646,5.310000000000002,-8.727325586571055,-62.172281555684194,195.3682,0.9827597326484044
2/22/2016,2016,2/22,194.78,19.379999,0.212701166,5.459696203828132,10.634396265816436,4.259999999999991,-7.730532458556647,-64.47196974176083,195.12480000000002,0.9982329257992832
2/23/2016,2016,2/23,192.32,20.98,0.2096593,5.910445421401426,11.366968634439223,4.680000000000007,-8.086071920759327,-63.34032873189675,194.86440000000002,0.9869427150367126
2/24/2016,2016,2/24,193.2,20.719999,0.204507979,5.83719843760687,11.277467381456471,3.0,-9.056125443702287,-75.11638366729919,194.611,0.9927496390234879
2/25/2016,2016,2/25,195.54,19.11,0.20295425,5.38363260262065,10.527155191164418,7.409999999999997,-4.838213477867477,-39.50138105128663,194.48420000000002,1.0054287186311277
2/26/2016,2016,2/26,195.09,19.809999,0.202885571,5.58083498033922,10.887650963143786,5.97999999999999,-5.964413517748456,-49.934754091406944,194.328,1.0039212053847104
2/29/2016,2016,2/29,193.56,20.549999,0.185739971,5.789306363172253,11.205781396556212,0.1599999999999966,-10.864034882295499,-98.54862578258931,194.0986,0.9972251216649682
3/1/2016,2016,3/1,198.11,17.700001,0.204334257,4.986410384616333,9.878577612963419,4.460000000000008,-6.440030487116594,-59.08268325238587,193.9002,1.0217111689415483
3/2/2016,2016,3/2,199.0,17.09,0.19057563,4.814562071103449,9.580978521495863,8.840000000000003,-2.9350181236008623,-24.92580557237663,193.78300000000002,1.0269218662111743
3/3/2016,2016,3/3,199.78,16.700001,0.190360686,4.704692299706827,9.3990342763543,8.47999999999999,-3.1877629777502996,-27.321115314299483,193.7782,1.0309725242571146
3/4/2016,2016,3/4,200.43,16.860001,0.190389299,4.749767193292348,9.519958385515853,8.830000000000013,-2.958617218995606,-25.09723714014762,193.7534,1.0344592662631986
3/7/2016,2016,3/7,200.59,17.35,0.174166809,4.887808773179921,9.804455618121603,12.640000000000015,0.2605444225553768,2.1046517023744453,193.6952,1.0355961324803094
3/8/2016,2016,3/8,198.4,18.67,0.170586784,5.259676645260469,10.435198464196771,12.980000000000018,-0.6014034990193142,-4.428139544361078,193.5428,1.0250962577786413
3/9/2016,2016,3/9,199.38,18.34,0.170011413,5.166709677240331,10.301385754481773,13.949999999999989,0.08577351774213327,0.6186678921604333,193.4168,1.0308308275186022
3/10/2016,2016,3/10,199.54,18.049999,0.169913083,5.08501115089849,10.146631250502846,14.269999999999982,0.548221168477685,3.9952631157287444,193.3034,1.0322632711064574
3/11/2016,2016,3/11,202.76,16.5,0.164640619,4.648348401006841,9.424991217881471,19.899999999999977,5.403688236705884,37.27629706742709,193.2106,1.0494248245179094
3/14/2016,2016,3/14,202.5,16.92,0.156811009,4.766669996668834,9.652506743254389,15.870000000000005,2.5154302685881085,18.83572678999496,193.142,1.0484513984529518
3/15/2016,2016,3/15,202.17,16.84,0.150868018,4.744132549876073,9.591212776084456,12.389999999999986,-0.5002813956043628,-3.8810742779824907,193.108,1.0469271081467364
3/16/2016,2016,3/16,203.34,14.99,0.142822483,4.222954092793488,8.586954852286278,10.460000000000008,-1.662759115511916,-13.716012169080374,193.15439999999998,1.0527329431791355
3/17/2016,2016,3/17,204.63,14.44,0.140823723,4.068009146093259,8.324367115650636,12.539999999999992,0.8294654334425005,7.083070620971112,193.2198,1.059052954200346
3/18/2016,2016,3/18,204.38,14.02,0.140378408,3.949687550431267,8.072371415571425,12.379999999999995,1.2753486753723493,11.484815129169428,193.331,1.0571506897497038
